season,gameweek,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,fixture,goals_conceded,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,expected_assists,expected_goals_conceded,starts,future_points
2023-24,29,Sam Proctor,GK,Aston Villa,0.5,0,0,0,0,0.0,289,0,0.0,0.0,2024-03-17T14:00:00Z,0,19,0,0,0,1000,0,-2,53,55,40,0,0.0,0.0,0.0,0.0
2023-24,29,Steven Benda,GK,Fulham,-0.5,0,0,0,0,0.0,286,0,0.0,0.0,2024-03-16T17:30:00Z,0,18,0,0,0,3464,0,71,147,76,40,0,0.0,0.0,0.0,0.0
2023-24,29,Thomas Kaminski,GK,Luton,1.7,0,0,13,0,0.0,287,1,1.8,18.4,2024-03-16T15:00:00Z,90,16,0,0,2,365495,2,16267,20087,3820,45,0,0.0,1.71,1.0,1.0
2023-24,29,Thomas Strakosha,GK,Brentford,0.5,0,0,0,0,0.0,283,0,0.0,0.0,2024-03-16T15:00:00Z,0,6,0,0,0,150587,0,-2423,411,2834,39,0,0.0,0.0,0.0,0.0
2023-24,29,Tim Krul,GK,Luton,-0.5,0,0,0,0,0.0,287,0,0.0,0.0,2024-03-16T15:00:00Z,0,16,0,0,0,6683,0,174,315,141,44,0,0.0,0.0,0.0,0.0
2023-24,29,Viljami Sinisalo,GK,Aston Villa,0.0,0,0,0,0,0.0,289,0,0.0,0.0,2024-03-17T14:00:00Z,0,19,0,0,0,334,0,-1,0,1,40,0,0.0,0.0,0.0,0.0
2023-24,29,Vincent Angelini,GK,Brentford,0.5,0,0,0,0,0.0,283,0,0.0,0.0,2024-03-16T15:00:00Z,0,6,0,0,0,1620,0,85,127,42,40,0,0.0,0.0,0.0,0.0
2023-24,29,Wayne Hennessey,GK,Nott'm Forest,0.5,0,0,0,0,0.0,287,0,0.0,0.0,2024-03-16T15:00:00Z,0,12,0,0,0,20094,0,64,285,221,39,0,0.0,0.0,0.0,0.0
2023-24,30,Aaron Ramsdale,GK,Arsenal,1.0,0,0,0,0,0.0,296,0,0.0,0.0,2024-03-31T15:30:00Z,0,13,0,0,0,611688,0,-4155,612,4767,45,0,0.0,0.0,0.0,0.0
2023-24,30,Adam Davies,GK,Sheffield Utd,-0.5,0,0,0,0,0.0,299,0,0.0,0.0,2024-03-30T15:00:00Z,0,10,0,0,0,17346,0,-79,87,166,40,0,0.0,0.0,0.0,0.0
2023-24,30,Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,295,0,0.0,0.0,2024-03-31T13:00:00Z,0,5,0,0,0,25872,0,-102,151,253,39,0,0.0,0.0,0.0,0.0
2023-24,30,Alfie Whiteman,GK,Spurs,1.0,0,0,0,0,0.0,300,0,0.0,0.0,2024-03-30T15:00:00Z,0,12,0,0,0,20417,0,-116,96,212,39,0,0.0,0.0,0.0,0.0
2023-24,30,Alisson Ramses Becker,GK,Liverpool,0.0,0,0,0,0,0.0,295,0,0.0,0.0,2024-03-31T13:00:00Z,0,5,0,0,0,1014744,0,-43250,613,43863,57,0,0.0,0.0,0.0,0.0
2023-24,30,Alphonse Areola,GK,West Ham,5.0,0,0,10,0,0.0,297,1,2.0,20.0,2024-03-30T12:30:00Z,45,15,0,0,3,3869497,2,-92671,39456,132127,43,0,0.0,1.44,1.0,0.0
2023-24,30,Altay Bayindir,GK,Man Utd,0.0,0,0,0,0,0.0,293,0,0.0,0.0,2024-03-30T20:00:00Z,0,4,0,0,0,7415,0,-214,65,279,40,0,0.0,0.0,0.0,0.0
2023-24,30,André Onana,GK,Man Utd,5.3,0,0,17,0,0.0,293,1,3.1,31.4,2024-03-30T20:00:00Z,90,4,0,0,4,1416576,3,58306,82903,24597,48,0,0.0,2.6,1.0,2.0
2023-24,30,Andy Lonergan,GK,Everton,0.0,0,0,0,0,0.0,292,0,0.0,0.0,2024-03-30T15:00:00Z,0,3,0,0,0,6207,0,19,87,68,39,0,0.0,0.0,0.0,0.0
2023-24,30,Arijanet Muric,GK,Burnley,1.5,0,1,37,0,10.1,294,2,9.5,85.0,2024-03-30T15:00:00Z,90,7,0,0,11,14017,5,387,581,194,43,0,0.01,4.11,1.0,2.0
2023-24,30,Bailey Peacock-Farrell,GK,Burnley,0.0,0,0,0,0,0.0,294,0,0.0,0.0,2024-03-30T15:00:00Z,0,7,0,0,0,846,0,-8,0,8,40,0,0.0,0.0,0.0,0.0
2023-24,30,Bart Verbruggen,GK,Brighton,4.2,0,1,23,0,0.0,295,2,5.0,49.6,2024-03-31T13:00:00Z,90,11,0,0,6,43076,4,37,1267,1230,44,0,0.0,2.79,1.0,6.0
2023-24,30,Bernd Leno,GK,Fulham,4.7,0,0,10,0,0.0,299,3,1.2,12.4,2024-03-30T15:00:00Z,90,17,0,0,1,1709698,1,70275,100956,30681,48,0,0.0,1.87,1.0,1.0
2023-24,30,Brandon Austin,GK,Spurs,1.0,0,0,0,0,0.0,300,0,0.0,0.0,2024-03-30T15:00:00Z,0,12,0,0,0,19944,0,-108,70,178,39,0,0.0,0.0,0.0,0.0
2023-24,30,Caoimhin Kelleher,GK,Liverpool,5.2,0,0,19,0,10.0,295,1,3.5,25.2,2024-03-31T13:00:00Z,90,5,0,0,2,604374,2,116235,143034,26799,38,0,0.0,0.44,1.0,3.0
2023-24,30,Daniel Bentley,GK,Wolves,-0.2,0,0,0,0,0.0,291,0,0.0,0.0,2024-03-30T17:30:00Z,0,2,0,0,0,95814,0,-1786,732,2518,39,0,0.0,0.0,0.0,0.0
2023-24,30,Darren Randolph,GK,Bournemouth,0.0,0,0,0,0,0.0,292,0,0.0,0.0,2024-03-30T15:00:00Z,0,9,0,0,0,40744,0,-164,105,269,40,0,0.0,0.0,0.0,0.0
2023-24,30,David Raya Martin,GK,Arsenal,3.7,0,0,20,1,0.0,296,0,1.0,10.2,2024-03-31T15:30:00Z,90,13,0,0,1,719732,5,19465,45206,25741,50,1,0.0,0.95,1.0,6.0
2023-24,30,Dean Henderson,GK,Crystal Palace,1.0,0,0,18,0,0.0,298,1,2.9,28.8,2024-03-30T15:00:00Z,90,16,0,0,4,38291,3,4747,6661,1914,44,0,0.0,0.92,1.0,3.0
2023-24,30,Denis Franchi,GK,Burnley,0.0,0,0,0,0,0.0,294,0,0.0,0.0,2024-03-30T15:00:00Z,0,7,0,0,0,11973,0,-250,0,250,39,0,0.0,0.0,0.0,0.0
2023-24,30,Dermot Mee,GK,Man Utd,0.0,0,0,0,0,0.0,293,0,0.0,0.0,2024-03-30T20:00:00Z,0,4,0,0,0,148,0,18,31,13,40,0,0.0,0.0,0.0,0.0
2023-24,30,Eddie Beach,GK,Chelsea,0.0,0,0,0,0,0.0,294,0,0.0,0.0,2024-03-30T15:00:00Z,0,6,0,0,0,1498,0,-14,0,14,40,0,0.0,0.0,0.0,0.0
2023-24,30,Ederson Santana de Moraes,GK,Man City,0.5,0,0,0,0,0.0,296,0,0.0,0.0,2024-03-31T15:30:00Z,0,1,0,0,0,1563954,0,-53748,7460,61208,55,0,0.0,0.0,0.0,0.0
2023-24,30,Ellery Balcombe,GK,Brentford,0.0,0,0,0,0,0.0,293,0,0.0,0.0,2024-03-30T20:00:00Z,0,14,0,0,0,19932,0,-149,42,191,39,0,0.0,0.0,0.0,0.0
2023-24,30,Emiliano Martínez Romero,GK,Aston Villa,4.5,0,3,35,1,0.0,291,0,2.7,27.2,2024-03-30T17:30:00Z,90,20,0,0,3,1385096,10,-18319,18432,36751,53,0,0.0,1.49,1.0,0.0
2023-24,30,Ethan Horvath,GK,Nott'm Forest,0.0,0,0,0,0,0.0,298,0,0.0,0.0,2024-03-30T15:00:00Z,0,8,0,0,0,8640,0,-66,0,66,43,0,0.0,0.0,0.0,0.0
2023-24,30,Fabian Mrozek,GK,Liverpool,0.5,0,0,0,0,0.0,295,0,0.0,0.0,2024-03-31T13:00:00Z,0,5,0,0,0,592,0,43,98,55,40,0,0.0,0.0,0.0,0.0
2023-24,30,Filip Marschall,GK,Aston Villa,0.0,0,0,0,0,0.0,291,0,0.0,0.0,2024-03-30T17:30:00Z,0,20,0,0,0,2709,0,-32,0,32,40,0,0.0,0.0,0.0,0.0
2023-24,30,Fraser Forster,GK,Spurs,0.0,0,0,0,0,0.0,300,0,0.0,0.0,2024-03-30T15:00:00Z,0,12,0,0,0,196408,0,-3434,612,4046,38,0,0.0,0.0,0.0,0.0
2023-24,30,Gabriel Słonina,GK,Chelsea,0.0,0,0,0,0,0.0,294,0,0.0,0.0,2024-03-30T15:00:00Z,0,6,0,0,0,2566,0,-16,0,16,40,0,0.0,0.0,0.0,0.0
2023-24,30,George Shelvey,GK,Nott'm Forest,0.0,0,0,0,0,0.0,298,0,0.0,0.0,2024-03-30T15:00:00Z,0,8,0,0,0,4421,0,-39,0,39,39,0,0.0,0.0,0.0,0.0
2023-24,30,Guglielmo Vicario,GK,Spurs,4.0,0,0,16,0,0.0,300,1,1.5,15.0,2024-03-30T15:00:00Z,90,12,0,0,2,891127,2,6634,26641,20007,53,0,0.0,0.39,1.0,3.0
2023-24,30,Hugo Lloris,GK,Spurs,0.0,0,0,0,0,0.0,300,0,0.0,0.0,2024-03-30T15:00:00Z,0,12,0,0,0,56260,0,-367,0,367,47,0,0.0,0.0,0.0,0.0
2023-24,30,Hákon Valdimarsson,GK,Brentford,0.0,0,0,0,0,0.0,293,0,0.0,0.0,2024-03-30T20:00:00Z,0,14,0,0,0,545,0,-16,26,42,40,0,0.0,0.0,0.0,0.0
2023-24,30,Ionuț Radu,GK,Bournemouth,0.0,0,0,0,0,0.0,292,0,0.0,0.0,2024-03-30T15:00:00Z,0,9,0,0,0,10076,0,-1,95,96,43,0,0.0,0.0,0.0,0.0
2023-24,30,Ivo Grbic,GK,Sheffield Utd,1.5,0,0,22,0,0.0,299,3,4.2,42.4,2024-03-30T15:00:00Z,90,10,0,0,6,1125,3,141,217,76,45,0,0.0,1.35,1.0,3.0
2023-24,30,Jack Walton,GK,Luton,0.0,0,0,0,0,0.0,300,0,0.0,0.0,2024-03-30T15:00:00Z,0,18,0,0,0,781,0,-3,0,3,40,0,0.0,0.0,0.0,0.0
2023-24,30,James Shea,GK,Luton,-1.0,0,0,0,0,0.0,300,0,0.0,0.0,2024-03-30T15:00:00Z,0,18,0,0,0,12052,0,-68,42,110,42,0,0.0,0.0,0.0,0.0
2023-24,30,James Trafford,GK,Burnley,0.0,0,0,0,0,0.0,294,0,0.0,0.0,2024-03-30T15:00:00Z,0,7,0,0,0,108934,0,-2744,1978,4722,45,0,0.0,0.0,0.0,0.0
2023-24,30,James Wright,GK,Aston Villa,0.5,0,0,0,0,0.0,291,0,0.0,0.0,2024-03-30T17:30:00Z,0,20,0,0,0,732,0,11,44,33,40,0,0.0,0.0,0.0,0.0
2023-24,30,Jason Steele,GK,Brighton,-0.2,0,0,0,0,0.0,295,0,0.0,0.0,2024-03-31T13:00:00Z,0,11,0,0,0,212821,0,-3658,1311,4969,41,0,0.0,0.0,0.0,0.0
2023-24,30,Joe Gauci,GK,Aston Villa,0.5,0,0,0,0,0.0,291,0,0.0,0.0,2024-03-30T17:30:00Z,0,20,0,0,0,256,0,7,30,23,39,0,0.0,0.0,0.0,0.0
2023-24,30,Joe Whitworth,GK,Crystal Palace,0.0,0,0,0,0,0.0,298,0,0.0,0.0,2024-03-30T15:00:00Z,0,16,0,0,0,105183,0,-238,387,625,39,0,0.0,0.0,0.0,0.0
2023-24,30,Jordan Amissah,GK,Sheffield Utd,-0.5,0,0,0,0,0.0,299,0,0.0,0.0,2024-03-30T15:00:00Z,0,10,0,0,0,32781,0,-356,71,427,39,0,0.0,0.0,0.0,0.0
2023-24,30,Jordan Pickford,GK,Everton,1.7,0,0,16,0,0.0,292,2,2.7,26.8,2024-03-30T15:00:00Z,90,3,0,0,3,1258154,2,7505,36158,28653,46,0,0.02,1.56,1.0,3.0
2023-24,30,Joseph Anang,GK,West Ham,0.0,0,0,0,0,0.0,297,0,0.0,0.0,2024-03-30T12:30:00Z,0,15,0,0,0,6078,0,28,112,84,40,0,0.0,0.0,0.0,0.0
2023-24,30,José Malheiro de Sá,GK,Wolves,1.2,0,0,15,0,0.0,291,2,2.7,27.4,2024-03-30T17:30:00Z,90,2,0,0,3,166349,2,-1046,3206,4252,50,0,0.0,0.98,1.0,4.0
2023-24,30,João Neves Virgínia,GK,Everton,0.0,0,0,0,0,0.0,292,0,0.0,0.0,2024-03-30T15:00:00Z,0,3,0,0,0,46858,0,-798,127,925,39,0,0.0,0.0,0.0,0.0
2023-24,30,Karl Darlow,GK,Newcastle,0.0,0,0,0,0,0.0,297,0,0.0,0.0,2024-03-30T12:30:00Z,0,19,0,0,0,724,0,-4,0,4,40,0,0.0,0.0,0.0,0.0
2023-24,30,Karl Hein,GK,Arsenal,0.0,0,0,0,0,0.0,296,0,0.0,0.0,2024-03-31T15:30:00Z,0,13,0,0,0,5628,0,1,51,50,40,0,0.0,0.0,0.0,0.0
2023-24,30,Kepa Arrizabalaga,GK,Chelsea,0.0,0,0,0,0,0.0,294,0,0.0,0.0,2024-03-30T15:00:00Z,0,6,0,0,0,18872,0,-47,0,47,50,0,0.0,0.0,0.0,0.0
2023-24,30,Kjell Scherpen,GK,Brighton,0.0,0,0,0,0,0.0,295,0,0.0,0.0,2024-03-31T13:00:00Z,0,11,0,0,0,71,0,0,0,0,40,0,0.0,0.0,0.0,0.0
2023-24,30,Lawrence Vigouroux,GK,Burnley,-0.5,0,0,0,0,0.0,294,0,0.0,0.0,2024-03-30T15:00:00Z,0,7,0,0,0,26627,0,-111,219,330,39,0,0.0,0.0,0.0,0.0
2023-24,30,Loris Karius,GK,Newcastle,0.0,0,0,0,0,0.0,297,0,0.0,0.0,2024-03-30T12:30:00Z,0,19,0,0,0,27410,0,-52,248,300,39,0,0.0,0.0,0.0,0.0
2023-24,30,Lucas Bergström,GK,Chelsea,0.0,0,0,0,0,0.0,294,0,0.0,0.0,2024-03-30T15:00:00Z,0,6,0,0,0,2877,0,-35,0,35,39,0,0.0,0.0,0.0,0.0
2023-24,30,Lukasz Fabianski,GK,West Ham,0.0,0,0,9,0,0.0,297,3,1.9,18.8,2024-03-30T12:30:00Z,45,15,0,0,2,126731,0,-1020,445,1465,42,0,0.0,2.63,0.0,3.0
2023-24,30,Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0.0,0,0,0,0,0.0,295,0,0.0,0.0,2024-03-31T13:00:00Z,0,5,0,0,0,192,0,0,0,0,40,0,0.0,0.0,0.0,0.0
2023-24,30,Marcus Bettinelli,GK,Chelsea,0.5,0,0,0,0,0.0,294,0,0.0,0.0,2024-03-30T15:00:00Z,0,6,0,0,0,3361,0,26,88,62,40,0,0.0,0.0,0.0,0.0
2023-24,30,Marek Rodák,GK,Fulham,0.5,0,0,0,0,0.0,299,0,0.0,0.0,2024-03-30T15:00:00Z,0,17,0,0,0,36277,0,-403,229,632,39,0,0.0,0.0,0.0,0.0
2023-24,30,Mark Flekken,GK,Brentford,2.2,0,0,18,0,10.2,293,1,3.6,26.2,2024-03-30T20:00:00Z,90,14,0,0,4,407962,3,-37946,3641,41587,46,0,0.03,0.5,1.0,11.0
2023-24,30,Mark Gillespie,GK,Newcastle,0.0,0,0,0,0,0.0,297,0,0.0,0.0,2024-03-30T12:30:00Z,0,19,0,0,0,8926,0,-45,54,99,39,0,0.0,0.0,0.0,0.0
2023-24,30,Mark Travers,GK,Bournemouth,0.0,0,0,0,0,0.0,292,0,0.0,0.0,2024-03-30T15:00:00Z,0,9,0,0,0,9522,0,44,122,78,40,0,0.0,0.0,0.0,0.0
2023-24,30,Martin Dubravka,GK,Newcastle,3.3,0,0,10,0,0.0,297,3,1.2,12.0,2024-03-30T12:30:00Z,90,19,0,0,1,788873,1,-40982,29944,70926,42,0,0.0,1.42,1.0,2.0
2023-24,30,Matija Šarkić,GK,Wolves,0.0,0,0,0,0,0.0,291,0,0.0,0.0,2024-03-30T17:30:00Z,0,2,0,0,0,27569,0,-122,0,122,40,0,0.0,0.0,0.0,0.0
2023-24,30,Matt Macey,GK,Luton,0.0,0,0,0,0,0.0,300,0,0.0,0.0,2024-03-30T15:00:00Z,0,18,0,0,0,18777,0,-134,0,134,40,0,0.0,0.0,0.0,0.0
2023-24,30,Matt Turner,GK,Nott'm Forest,0.0,0,0,0,0,0.0,298,0,0.0,0.0,2024-03-30T15:00:00Z,0,8,0,0,0,1088645,0,-40918,10388,51306,38,0,0.0,0.0,0.0,-1.0
2023-24,30,Matthew Cox,GK,Brentford,0.0,0,0,0,0,0.0,293,0,0.0,0.0,2024-03-30T20:00:00Z,0,14,0,0,0,526,0,-1,0,1,40,0,0.0,0.0,0.0,0.0
2023-24,30,Matz Sels,GK,Nott'm Forest,2.2,0,0,11,0,0.0,298,1,1.9,19.4,2024-03-30T15:00:00Z,90,8,0,0,2,13961,2,753,3288,2535,45,0,0.0,1.19,1.0,2.0
2023-24,30,Nick Pope,GK,Newcastle,0.0,0,0,0,0,0.0,297,0,0.0,0.0,2024-03-30T12:30:00Z,0,19,0,0,0,523562,0,-3104,172,3276,53,0,0.0,0.0,0.0,0.0
2023-24,30,Norberto Murara Neto,GK,Bournemouth,3.5,0,0,11,0,0.0,292,1,1.4,14.4,2024-03-30T15:00:00Z,90,9,0,0,2,675056,2,-11139,29621,40760,47,0,0.0,1.12,1.0,7.0
2023-24,30,Odysseas Vlachodimos,GK,Nott'm Forest,0.0,0,0,0,0,0.0,298,0,0.0,0.0,2024-03-30T15:00:00Z,0,8,0,0,0,7584,0,-279,104,383,45,0,0.0,0.0,0.0,0.0
2023-24,30,Oliwier Zych,GK,Aston Villa,0.0,0,0,0,0,0.0,291,0,0.0,0.0,2024-03-30T17:30:00Z,0,20,0,0,0,5048,0,-20,0,20,40,0,0.0,0.0,0.0,0.0
2023-24,30,Radek Vítek,GK,Man Utd,0.0,0,0,0,0,0.0,293,0,0.0,0.0,2024-03-30T20:00:00Z,0,4,0,0,0,2712,0,-29,0,29,40,0,0.0,0.0,0.0,0.0
2023-24,30,Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,298,0,0.0,0.0,2024-03-30T15:00:00Z,0,16,0,0,0,12464,0,-52,85,137,39,0,0.0,0.0,0.0,0.0
2023-24,30,Robert Sánchez,GK,Chelsea,0.0,0,0,0,0,0.0,294,0,0.0,0.0,2024-03-30T15:00:00Z,0,6,0,0,0,280639,0,-6618,2145,8763,45,0,0.0,0.0,0.0,0.0
2023-24,30,Robin Olsen,GK,Aston Villa,0.5,0,0,0,0,0.0,291,0,0.0,0.0,2024-03-30T17:30:00Z,0,20,0,0,0,60713,0,-297,138,435,39,0,0.0,0.0,0.0,2.0
2023-24,30,Rúnar Alex Rúnarsson,GK,Arsenal,0.0,0,0,0,0,0.0,296,0,0.0,0.0,2024-03-31T15:30:00Z,0,13,0,0,0,7794,0,-33,0,33,40,0,0.0,0.0,0.0,0.0
2023-24,30,Sam Johnstone,GK,Crystal Palace,0.0,0,0,0,0,0.0,298,0,0.0,0.0,2024-03-30T15:00:00Z,0,16,0,0,0,200746,0,-11080,3273,14353,44,0,0.0,0.0,0.0,0.0
2023-24,30,Sam Proctor,GK,Aston Villa,0.5,0,0,0,0,0.0,291,0,0.0,0.0,2024-03-30T17:30:00Z,0,20,0,0,0,1011,0,3,44,41,40,0,0.0,0.0,0.0,0.0
2023-24,30,Scott Carson,GK,Man City,0.0,0,0,0,0,0.0,296,0,0.0,0.0,2024-03-31T15:30:00Z,0,1,0,0,0,8705,0,156,342,186,38,0,0.0,0.0,0.0,0.0
2023-24,30,Stefan Ortega Moreno,GK,Man City,3.3,0,2,29,1,0.0,296,0,2.0,19.8,2024-03-31T15:30:00Z,90,1,0,0,2,103768,8,13993,18688,4695,37,0,0.0,0.68,1.0,2.0
2023-24,30,Steven Benda,GK,Fulham,0.5,0,0,0,0,0.0,299,0,0.0,0.0,2024-03-30T15:00:00Z,0,17,0,0,0,3101,0,-28,91,119,40,0,0.0,0.0,0.0,0.0
2023-24,30,Thomas Kaminski,GK,Luton,0.8,0,0,13,0,0.0,300,2,1.5,15.4,2024-03-30T15:00:00Z,90,18,0,0,2,95893,1,-14374,868,15242,45,0,0.0,2.98,1.0,2.0
2023-24,30,Thomas Strakosha,GK,Brentford,0.0,0,0,0,0,0.0,293,0,0.0,0.0,2024-03-30T20:00:00Z,0,14,0,0,0,160877,0,-4688,237,4925,39,0,0.0,0.0,0.0,0.0
2023-24,30,Tim Krul,GK,Luton,-1.0,0,0,0,0,0.0,300,0,0.0,0.0,2024-03-30T15:00:00Z,0,18,0,0,0,5163,0,-93,51,144,44,0,0.0,0.0,0.0,0.0
2023-24,30,Tom Heaton,GK,Man Utd,0.0,0,0,0,0,0.0,293,0,0.0,0.0,2024-03-30T20:00:00Z,0,4,0,0,0,9393,0,-53,60,113,39,0,0.0,0.0,0.0,0.0
2023-24,30,Tom King,GK,Wolves,-0.5,0,0,0,0,0.0,291,0,0.0,0.0,2024-03-30T17:30:00Z,0,2,0,0,0,71960,0,-192,262,454,39,0,0.0,0.0,0.0,0.0
2023-24,30,Tom McGill,GK,Brighton,-0.5,0,0,0,0,0.0,295,0,0.0,0.0,2024-03-31T13:00:00Z,0,11,0,0,0,27140,0,-195,82,277,39,0,0.0,0.0,0.0,0.0
2023-24,30,Vicente Guaita,GK,Crystal Palace,0.0,0,0,0,0,0.0,298,0,0.0,0.0,2024-03-30T15:00:00Z,0,16,0,0,0,18825,0,-84,0,84,44,0,0.0,0.0,0.0,0.0
2023-24,30,Viljami Sinisalo,GK,Aston Villa,0.0,0,0,0,0,0.0,291,0,0.0,0.0,2024-03-30T17:30:00Z,0,20,0,0,0,335,0,-1,0,1,40,0,0.0,0.0,0.0,0.0
2023-24,30,Vincent Angelini,GK,Brentford,0.0,0,0,0,0,0.0,293,0,0.0,0.0,2024-03-30T20:00:00Z,0,14,0,0,0,1313,0,-36,37,73,40,0,0.0,0.0,0.0,0.0
2023-24,30,Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0,0.0,298,0,0.0,0.0,2024-03-30T15:00:00Z,0,8,0,0,0,19541,0,-13,179,192,39,0,0.0,0.0,0.0,0.0
2023-24,30,Wes Foderingham,GK,Sheffield Utd,-0.5,0,0,0,0,0.0,299,0,0.0,0.0,2024-03-30T15:00:00Z,0,10,0,0,0,31798,0,-466,178,644,45,0,0.0,0.0,0.0,0.0
2023-24,30,Zack Steffen,GK,Man City,0.0,0,0,0,0,0.0,296,0,0.0,0.0,2024-03-31T15:30:00Z,0,1,0,0,0,14201,0,-159,0,159,39,0,0.0,0.0,0.0,0.0
2023-24,30,Đorđe Petrović,GK,Chelsea,1.8,0,0,11,0,0.0,294,2,2.2,22.4,2024-03-30T15:00:00Z,90,6,0,0,4,223338,2,104034,117054,13020,45,0,0.0,1.58,1.0,1.0
2023-24,31,Aaron Ramsdale,GK,Arsenal,2.5,0,0,0,0,0.0,301,0,0.0,0.0,2024-04-03T18:30:00Z,0,12,0,0,0,608852,0,-3154,823,3977,45,0,0.0,0.0,0.0,0.0
2023-24,31,Adam Davies,GK,Sheffield Utd,-1.0,0,0,0,0,0.0,308,0,0.0,0.0,2024-04-04T18:30:00Z,0,11,0,0,0,17316,0,-57,85,142,40,0,0.0,0.0,0.0,0.0
2023-24,31,Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,308,0,0.0,0.0,2024-04-04T18:30:00Z,0,17,0,0,0,25779,0,-112,146,258,39,0,0.0,0.0,0.0,0.0
2023-24,31,Alfie Whiteman,GK,Spurs,0.5,0,0,0,0,0.0,306,0,0.0,0.0,2024-04-02T19:15:00Z,0,19,0,0,0,20350,0,-83,54,137,39,0,0.0,0.0,0.0,0.0
2023-24,31,Alisson Ramses Becker,GK,Liverpool,0.0,0,0,0,0,0.0,308,0,0.0,0.0,2024-04-04T18:30:00Z,0,17,0,0,0,965757,0,-49514,488,50002,57,0,0.0,0.0,0.0,0.0
2023-24,31,Alphonse Areola,GK,West Ham,0.0,0,0,0,0,0.0,306,0,0.0,0.0,2024-04-02T19:15:00Z,0,18,0,0,0,3546047,0,-321704,5802,327506,43,0,0.0,0.0,0.0,0.0
2023-24,31,Altay Bayindir,GK,Man Utd,0.0,0,0,0,0,0.0,307,0,0.0,0.0,2024-04-04T19:15:00Z,0,7,0,0,0,7067,0,-353,31,384,40,0,0.0,0.0,0.0,0.0
2023-24,31,André Onana,GK,Man Utd,5.3,0,0,22,0,0.0,307,4,4.8,48.0,2024-04-04T19:15:00Z,90,7,0,0,6,1465655,2,46951,61840,14889,49,0,0.0,3.04,1.0,2.0
2023-24,31,Andy Lonergan,GK,Everton,0.0,0,0,0,0,0.0,310,0,0.0,0.0,2024-04-02T18:30:00Z,0,15,0,0,0,6220,0,8,83,75,39,0,0.0,0.0,0.0,0.0
2023-24,31,Arijanet Muric,GK,Burnley,2.0,0,0,11,0,0.0,304,1,1.6,15.8,2024-04-02T18:45:00Z,90,20,0,0,1,19006,2,4804,5274,470,43,0,0.0,0.84,1.0,2.0
2023-24,31,Bailey Peacock-Farrell,GK,Burnley,0.0,0,0,0,0,0.0,304,0,0.0,0.0,2024-04-02T18:45:00Z,0,20,0,0,0,845,0,-1,0,1,40,0,0.0,0.0,0.0,0.0
2023-24,31,Bart Verbruggen,GK,Brighton,6.7,0,0,25,1,0.0,303,0,1.9,19.4,2024-04-03T18:30:00Z,90,4,0,0,2,59813,6,16068,17264,1196,44,0,0.0,0.5,1.0,2.0
2023-24,31,Bernd Leno,GK,Fulham,2.5,0,0,16,0,0.0,305,3,1.4,13.6,2024-04-02T18:30:00Z,90,16,0,0,1,1734335,1,25343,52132,26789,48,0,0.0,1.51,1.0,3.0
2023-24,31,Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,306,0,0.0,0.0,2024-04-02T19:15:00Z,0,19,0,0,0,19923,0,-32,67,99,39,0,0.0,0.0,0.0,0.0
2023-24,31,Caoimhin Kelleher,GK,Liverpool,3.7,0,0,20,0,0.0,308,1,2.6,25.6,2024-04-04T18:30:00Z,90,17,0,0,3,761667,3,155900,171217,15317,38,0,0.0,0.59,1.0,2.0
2023-24,31,Daniel Bentley,GK,Wolves,0.5,0,0,0,0,0.0,304,0,0.0,0.0,2024-04-02T18:45:00Z,0,6,0,0,0,94095,0,-1756,534,2290,39,0,0.0,0.0,0.0,0.0
2023-24,31,Darren Randolph,GK,Bournemouth,0.0,0,0,0,0,0.0,302,0,0.0,0.0,2024-04-02T18:45:00Z,0,8,0,0,0,40631,0,-129,101,230,40,0,0.0,0.0,0.0,0.0
2023-24,31,David Raya Martin,GK,Arsenal,5.2,0,0,25,1,0.0,301,0,1.2,12.4,2024-04-03T18:30:00Z,90,12,0,0,1,852100,6,128216,138224,10008,50,0,0.0,0.27,1.0,6.0
2023-24,31,Dean Henderson,GK,Crystal Palace,2.0,0,0,17,0,0.0,302,1,3.0,30.2,2024-04-02T18:45:00Z,90,3,0,0,5,43285,3,4869,7038,2169,44,0,0.0,1.22,1.0,1.0
2023-24,31,Denis Franchi,GK,Burnley,0.0,0,0,0,0,0.0,304,0,0.0,0.0,2024-04-02T18:45:00Z,0,20,0,0,0,11800,0,-174,0,174,39,0,0.0,0.0,0.0,0.0
2023-24,31,Dermot Mee,GK,Man Utd,0.0,0,0,0,0,0.0,307,0,0.0,0.0,2024-04-04T19:15:00Z,0,7,0,0,0,199,0,19,35,16,40,0,0.0,0.0,0.0,0.0
2023-24,31,Eddie Beach,GK,Chelsea,0.0,0,0,0,0,0.0,307,0,0.0,0.0,2024-04-04T19:15:00Z,0,14,0,0,0,1492,0,-6,0,6,40,0,0.0,0.0,0.0,0.0
